Country_name,Country_code,Days,Cost_of _living,Class,Ticket_price
Algeria,12,200,196389.214285714,2,101874
Andorra,20,200,425057,2,206880
Angola,24,200,511439.285714286,2,111254
Argentina,32,200,232903.785714286,2,278260
Armenia,51,200,244088.857142857,2,97962
Aruba,533,200,538894.5,2,16820
Australia,36,200,508444.928571429,2,62890
Austria,40,200,517704.5,2,98606
Azerbaijan,31,200,215500.142857143,2,101659
Bahamas,44,200,581369.285714286,2,236587
Bahrain,48,200,405896.928571429,2,57901
Bangladesh,50,200,206292.071428571,2,179036
Barbados,52,200,586498.142857143,2,180061
Belarus,112,200,227339.571428571,2,110818
Belgium,56,200,494255.785714286,2,118558
Belize,84,200,330331.714285714,2,142518
Bermuda,60,200,966242.928571429,2,109374
Bhutan,64,200,287100.285714286,2,130788
Bolivia,68,200,256841.642857143,2,337034
Bosnia and Herzegovina,70,200,263785,2,83040
Botswana,72,200,273141.571428571,2,157946
Bouvet Island,74,200,862199.214285714,2,239320
Brazil,76,200,243657.214285714,2,185726
Brunei Darussalam,96,200,333275.571428571,2,180000
Bulgaria,100,200,267084.785714286,2,94306
Burkina Faso,854,200,355205.714285714,2,167148
Cambodia,116,200,307847.428571429,2,701466
Cameroon,120,200,277601.285714286,2,169470
Canada,124,200,467796.928571429,2,192862
Chile,152,200,337342.357142857,2,185208
China,156,200,287767.428571429,2,911994
Christmas Island,162,200,199290.428571429,2,30000
Colombia,170,200,199290.428571429,2,167320
Congo,178,200,733142.857142857,2,245494
Costa Rica,188,200,334168.785714286,2,2716
Curacao,599,200,477081.357142857,2,185294
Croatia,191,200,384301.214285714,2,108840
Cuba,192,200,310302.785714286,2,208550
Cyprus,196,200,420915.571428572,2,115634
Czech Republic,203,200,339796.214285714,2,95424
Denmark,208,200,570865.071428571,2,63260
Djibouti,262,200,666064.571428571,2,116838
Dominica,212,200,429879.714285714,2,259684
Dominican Republic,214,200,277809.857142857,2,188390
Ecuador,218,200,260336.642857143,2,167234
Egypt,818,200,197214.5,2,81234
El Salvador,222,200,294892.428571429,2,182370
Equatorial Guinea,226,200,455739.428571429,2,148974
Estonia,233,200,384710.5,2,128200
Ethiopia,231,200,368963.571428571,2,183918
Fiji,242,200,293368.285714286,2,125060
Finland,246,200,495439.857142857,2,80116
France,250,200,498646.857142857,2,97144
French Polynesia,258,200,618503.857142857,2,1352056
French Southern Territories,260,200,467368.785714286,2,123000
Gabon,266,200,467368.785714286,2,125094
Gambia,270,200,211037.357142857,2,195528
Georgia,268,200,211037.357142857,2,102820
Germany,276,200,471581.714285714,2,96026
Ghana,288,200,283129.5,2,100068
Gibraltar,292,200,466667.785714286,2,110044
Greece,300,200,841550.571428571,2,108840
Guam,316,200,698505.642857143,2,395908
Guatemala,320,200,306517.857142857,2,169212
Guernsey,831,200,600256.285714286,2,126126
Guinea-Bissau,624,200,355608.357142857,2,165000
Guyana,328,200,355608.357142857,2,222876
Haiti,332,200,490432.142857143,2,11574
Honduras,340,200,293975.928571429,2,66700
Hong Kong,344,200,567559.071428572,2,149550
Hungary,348,200,300322.071428571,2,129824
Iceland,352,200,645461.928571429,2,382062
India,356,200,171689.571428571,2,-15000
Indonesia,360,200,237497.357142857,2,530928
Iran,364,200,249390.642857143,2,68447
Iraq,368,200,263294.428571429,2,52000
Ireland,372,200,510115.357142857,2,117440
Isle of Man,833,200,484214.714285714,2,44254
Israel,376,200,567144,2,187530
Italy,380,200,458117.642857143,2,75214
Ivory Coast,225,200,382680.928571429,2,125982
Jamaica,388,200,334489.714285714,2,167901
Japan,392,200,567739.142857143,2,113202
Jersey,832,200,605934.357142857,2,123267
Jordan,400,200,346089.928571428,2,131360
Kazakhstan,398,200,218372.357142857,2,124480
Kenya,404,200,254710.285714286,2,74433
Kosovo,383,200,196788.285714286,2,81087
Kuwait,414,200,363516.571428571,2,135759
Kyrgyzstan,417,200,186573.857142857,2,122881
Latvia,428,200,358348.714285714,2,73695
Lebanon,422,200,489924,2,145435
Liberia,430,200,639694.071428572,2,165181
Libyan Arab Jamahiriya,434,200,364046.714285714,2,105000
Liechtenstein,438,200,689253.214285714,2,103460
Lithuania,440,200,322254.5,2,109085
Luxembourg,442,200,570245.428571429,2,97315
Macao,446,200,472336.214285714,2,74000
Madagascar,450,200,203125,2,556085
Malawi,454,200,341864.928571429,2,137676
Malaysia,458,200,240084.857142857,2,257339
Maldives,462,200,407656.785714286,2,57880
Malta,470,200,459226.428571429,2,72116
Mayotte,175,200,571403.357142857,2,379738
Mexico,484,200,250154.142857143,2,190728
"Moldova, Republic of",498,200,226886.142857143,2,111064
Monaco,492,200,843102.571428571,2,93035
Mongolia,496,200,247870.357142857,2,46222
Montenegro,499,200,274164.928571429,2,108268
Morocco,504,200,228834.071428571,2,183760
Myanmar,104,200,253414.571428571,2,155000
Nepal,524,200,176007.714285714,2,61000
Netherlands,528,200,525380,2,76429
New Caledonia,540,200,687349.714285714,2,55000
New Zealand,554,200,488953.285714286,2,653667
Nicaragua,558,200,284314.357142857,2,247063
Niger,562,200,389757,2,130940
Nigeria,566,200,226267.642857143,2,130940
North Macedonia,807,200,228418.857142857,2,153695
Norway,578,200,656362.357142857,2,111518
Oman,512,200,341973.642857143,2,32220
Pakistan,586,200,158320.285714286,2,34000
Palau,585,200,335518.785714286,2,3999
"Palestinian Territory, Occupied",275,200,365380.714285714,2,148163
Panama,591,200,360816.428571429,2,172795
Papua New Guinea,598,200,557644.714285714,2,816685
Paraguay,600,200,211869.142857143,2,231961
Peru,604,200,215310.642857143,2,3595
Philippines,608,200,272584.285714286,2,493026
Poland,616,200,308719.071428571,2,106809
Portugal,620,200,327867.142857143,2,97315
Puerto Rico,630,200,461120,2,148779
Qatar,634,200,443634.714285714,2,23131
Republic Of Congo,242,200,589245.928571429,2,158001
Romania,642,200,257319.928571429,2,94809
Russia,643,200,270512.071428571,2,97871
Rwanda,646,200,231753.285714286,2,114426
"Saint Helena, Ascension and Tristan da Cunha",654,200,442000.857142857,2,25000
Saint Vincent and the Grenadines,670,200,432595.428571429,2,242418
San Marino,674,200,456860.214285714,2,402250
Saudi Arabia,682,200,456860.214285714,2,121931
Senegal,686,200,370000.5,2,265528
Serbia,688,200,259872.142857143,2,109094
Seychelles,690,200,457590.785714286,2,164124
Singapore,702,200,504937.142857143,2,206805
Slovakia,703,200,333929.571428571,2,74000
Somalia,706,200,238622.357142857,2,105000
South Africa,710,200,312087.5,2,185394
South Korea,82,200,518251.571428571,2,264659
Spain,724,200,375186.428571429,2,97315
Sri Lanka,144,200,192269.571428571,2,12816
Sudan,736,200,287927.928571429,2,60000
Suriname,740,200,339728,2,254876
Sweden,752,200,496201.142857143,2,85479
Switzerland,756,200,831181.5,2,94157
Syrian Arab Republic,760,200,191853.571428571,2,102600
Taiwan,158,200,428253.357142857,2,246890
Tajikistan,762,200,207386.571428571,2,65000
"Tanzania, United Republic of",834,200,246068.642857143,2,124656
Thailand,764,200,290440,2,188573
Timor-Leste,626,200,395662.071428571,2,105000
Trinidad and Tobago,780,200,367291.928571429,2,300379
Tunisia,788,200,190289.285714286,2,125202
Turkey,792,200,216571.928571429,2,109075
Turkmenistan,795,200,930738.714285714,2,63000
Uganda,800,200,251285,2,97334
Ukraine,804,200,220766.785714286,2,97315
United Arab Emirates,784,200,442006.428571429,2,322871
United Kingdom,826,200,467165.857142857,2,93817
United States Of America,840,200,488024.357142857,2,231961
Uruguay,858,200,352158.142857143,2,115220
Uzbekistan,860,200,201038.785714286,2,153755
Vanuatu,548,200,538029.714285714,2,25000
Venezuela,862,200,267362.857142857,2,257598
Vietnam,704,200,233321.071428571,2,183775
Yemen,887,200,355795.785714286,2,0
Zambia,894,200,250174.071428571,2,129491
Zimbabwe,716,200,311196.571428571,2,180599
Afghanistan,4,200,215517.571428571,0,24540
Aland Islands,248,200,513128.642857143,0,38000
Albania,8,200,245410.642857143,0,37154
Algeria,12,200,196389.214285714,0,38438
Andorra,20,200,425057,0,65492
Angola,24,200,511439.285714286,0,45417
Argentina,32,200,232903.785714286,0,62791
Armenia,51,200,244088.857142857,0,32917
Aruba,533,200,538894.5,0,48110
Australia,36,200,508444.928571429,0,36567
Austria,40,200,517704.5,0,48960
Azerbaijan,31,200,215500.142857143,0,24369
Bahamas,44,200,581369.285714286,0,52553
Bahrain,48,200,405896.928571429,0,55378
Bangladesh,50,200,206292.071428571,0,55452
Barbados,52,200,586498.142857143,0,28164
Belarus,112,200,227339.571428571,0,75954
Belgium,56,200,494255.785714286,0,67511
Belize,84,200,330331.714285714,0,87952
Bermuda,60,200,966242.928571429,0,68229
Bhutan,64,200,287100.285714286,0,12000
Bolivia,68,200,256841.642857143,0,171097
Bosnia and Herzegovina,70,200,263785,0,103463
Botswana,72,200,273141.571428571,0,95381
Bouvet Island,74,200,862199.214285714,0,1223600
Brazil,76,200,243657.214285714,0,103096
Brunei Darussalam,96,200,333275.571428571,0,101331
Bulgaria,100,200,267084.785714286,0,127832
Burkina Faso,854,200,355205.714285714,0,127835
Cambodia,116,200,307847.428571429,0,74252
Cameroon,120,200,277601.285714286,0,68841
Canada,124,200,467796.928571429,0,92203
Chile,152,200,337342.357142857,0,107167
China,156,200,287767.428571429,0,226004
Christmas Island,162,200,199290.428571429,0,15000
Colombia,170,200,199290.428571429,0,91259
Congo,178,200,733142.857142857,0,115320
Costa Rica,188,200,334168.785714286,0,104669
Curacao,599,200,477081.357142857,0,122433
Croatia,191,200,384301.214285714,0,72995
Cuba,192,200,310302.785714286,0,152249
Cyprus,196,200,420915.571428572,0,74746
Czech Republic,203,200,339796.214285714,0,55511
Denmark,208,200,570865.071428571,0,96138
Djibouti,262,200,666064.571428571,0,80372
Dominica,212,200,429879.714285714,0,98248
Dominican Republic,214,200,277809.857142857,0,98248
Ecuador,218,200,260336.642857143,0,63327
Egypt,818,200,197214.5,0,39122
El Salvador,222,200,294892.428571429,0,99059
Equatorial Guinea,226,200,455739.428571429,0,192554
Estonia,233,200,384710.5,0,73952
Ethiopia,231,200,368963.571428571,0,59578
Fiji,242,200,293368.285714286,0,90434
Finland,246,200,495439.857142857,0,69657
France,250,200,498646.857142857,0,64303
French Polynesia,258,200,618503.857142857,0,193133
French Southern Territories,260,200,467368.785714286,0,74553
Gabon,266,200,467368.785714286,0,109193
Gambia,270,200,211037.357142857,0,386945
Georgia,268,200,211037.357142857,0,49220
Germany,276,200,471581.714285714,0,65582
Ghana,288,200,283129.5,0,82580
Gibraltar,292,200,466667.785714286,0,69989
Greece,300,200,841550.571428571,0,77153
Guam,316,200,698505.642857143,0,411822
Guatemala,320,200,306517.857142857,0,111460
Guernsey,831,200,600256.285714286,0,90932
Guinea-Bissau,624,200,355608.357142857,0,141582
Guyana,328,200,355608.357142857,0,116984
Haiti,332,200,490432.142857143,0,88519
Honduras,340,200,293975.928571429,0,87581
Hong Kong,344,200,567559.071428572,0,104082
Hungary,348,200,300322.071428571,0,71105
Iceland,352,200,645461.928571429,0,103878
India,356,200,171689.571428571,0,0
Indonesia,360,200,237497.357142857,0,99117
Iran,364,200,249390.642857143,0,52602
Iraq,368,200,263294.428571429,0,30629
Ireland,372,200,510115.357142857,0,67045
Isle of Man,833,200,484214.714285714,0,37000
Israel,376,200,567144,0,71926
Italy,380,200,458117.642857143,0,85236
Ivory Coast,225,200,382680.928571429,0,92650
Jamaica,388,200,334489.714285714,0,94475
Japan,392,200,567739.142857143,0,92299
Jersey,832,200,605934.357142857,0,63958
Jordan,400,200,346089.928571428,0,52330
Kazakhstan,398,200,218372.357142857,0,54494
Kenya,404,200,254710.285714286,0,53220
Kosovo,383,200,196788.285714286,0,75336
Kuwait,414,200,363516.571428571,0,87942
Kyrgyzstan,417,200,186573.857142857,0,43825
Latvia,428,200,358348.714285714,0,81811
Lebanon,422,200,489924,0,123964
Liberia,430,200,639694.071428572,0,53063
Libyan Arab Jamahiriya,434,200,364046.714285714,0,73088
Liechtenstein,438,200,689253.214285714,0,84767
Lithuania,440,200,322254.5,0,82760
Luxembourg,442,200,570245.428571429,0,77050
Macao,446,200,472336.214285714,0,67973
Madagascar,450,200,203125,0,44281
Malawi,454,200,341864.928571429,0,82114
Malaysia,458,200,240084.857142857,0,78226
Maldives,462,200,407656.785714286,0,18090
Malta,470,200,459226.428571429,0,75961
Mayotte,175,200,571403.357142857,0,151915
Mexico,484,200,250154.142857143,0,122361
"Moldova, Republic of",498,200,226886.142857143,0,54565
Monaco,492,200,843102.571428571,0,63954
Mongolia,496,200,247870.357142857,0,414174
Montenegro,499,200,274164.928571429,0,650001
Morocco,504,200,228834.071428571,0,167580
Myanmar,104,200,253414.571428571,0,145700
Nepal,524,200,176007.714285714,0,26565
Netherlands,528,200,525380,0,66093
New Caledonia,540,200,687349.714285714,0,49000
New Zealand,554,200,488953.285714286,0,155193
Nicaragua,558,200,284314.357142857,0,105709
Niger,562,200,389757,0,105179
Nigeria,566,200,226267.642857143,0,108746
North Macedonia,807,200,228418.857142857,0,50884
Norway,578,200,656362.357142857,0,32741
Oman,512,200,341973.642857143,0,44033
Pakistan,586,200,158320.285714286,0,40681
Palau,585,200,335518.785714286,0,164987
"Palestinian Territory, Occupied",275,200,365380.714285714,0,50629
Panama,591,200,360816.428571429,0,117588
Papua New Guinea,598,200,557644.714285714,0,361452
Paraguay,600,200,211869.142857143,0,163160
Peru,604,200,215310.642857143,0,100844
Philippines,608,200,272584.285714286,0,367360
Poland,616,200,308719.071428571,0,60961
Portugal,620,200,327867.142857143,0,67973
Puerto Rico,630,200,461120,0,41191
Qatar,634,200,443634.714285714,0,27318
Republic Of Congo,242,200,589245.928571429,0,120173
Romania,642,200,257319.928571429,0,56346
Russia,643,200,270512.071428571,0,47201
Rwanda,646,200,231753.285714286,0,68016
"Saint Helena, Ascension and Tristan da Cunha",654,200,442000.857142857,0,20294
Saint Vincent and the Grenadines,670,200,432595.428571429,0,312709
San Marino,674,200,456860.214285714,0,31214
Saudi Arabia,682,200,456860.214285714,0,51388
Senegal,686,200,370000.5,0,111087
Serbia,688,200,259872.142857143,0,86750
Seychelles,690,200,457590.785714286,0,87469
Singapore,702,200,504937.142857143,0,79847
Slovakia,703,200,333929.571428571,0,58907
Somalia,706,200,238622.357142857,0,63722
South Africa,710,200,312087.5,0,56121
South Korea,82,200,518251.571428571,0,89883
Spain,724,200,375186.428571429,0,59779
Sri Lanka,144,200,192269.571428571,0,23000
Sudan,736,200,287927.928571429,0,56772
Suriname,740,200,339728,0,178819
Sweden,752,200,496201.142857143,0,71233
Switzerland,756,200,831181.5,0,57064
Syrian Arab Republic,760,200,191853.571428571,0,108926
Taiwan,158,200,428253.357142857,0,77684
Tajikistan,762,200,207386.571428571,0,50818
"Tanzania, United Republic of",834,200,246068.642857143,0,63276
Thailand,764,200,290440,0,58849
Timor-Leste,626,200,395662.071428571,0,82788
Trinidad and Tobago,780,200,367291.928571429,0,85897
Tunisia,788,200,190289.285714286,0,65573
Turkey,792,200,216571.928571429,0,40501
Turkmenistan,795,200,930738.714285714,0,42222
Uganda,800,200,251285,0,65509
Ukraine,804,200,220766.785714286,0,46772
United Arab Emirates,784,200,442006.428571429,0,18722
United Kingdom,826,200,467165.857142857,0,60585
United States Of America,840,200,488024.357142857,0,61922
Uruguay,858,200,352158.142857143,0,79401
Uzbekistan,860,200,201038.785714286,0,61394
Vanuatu,548,200,538029.714285714,0,22000
Venezuela,862,200,267362.857142857,0,171655
Vietnam,704,200,233321.071428571,0,65696
Yemen,887,200,355795.785714286,0,0
Zambia,894,200,250174.071428571,0,91367
Zimbabwe,716,200,311196.571428571,0,90230
Afghanistan,4,200,215517.571428571,1,54400
Aland Islands,248,200,513128.642857143,1,433010
Albania,8,200,245410.642857143,1,140201
Algeria,12,200,196389.214285714,1,116874
Andorra,20,200,425057,1,221880
Angola,24,200,511439.285714286,1,16254
Argentina,32,200,232903.785714286,1,293260
Armenia,51,200,244088.857142857,1,22962
Aruba,533,200,538894.5,1,31820
Australia,36,200,508444.928571429,1,77890
Austria,40,200,517704.5,1,113606
Azerbaijan,31,200,215500.142857143,1,116659
Bahamas,44,200,581369.285714286,1,251587
Bahrain,48,200,405896.928571429,1,62901
Bangladesh,50,200,206292.071428571,1,294036
Barbados,52,200,586498.142857143,1,495061
Belarus,112,200,227339.571428571,1,125818
Belgium,56,200,494255.785714286,1,133558
Belize,84,200,330331.714285714,1,207518
Bermuda,60,200,966242.928571429,1,224374
Bhutan,64,200,287100.285714286,1,245788
Bolivia,68,200,256841.642857143,1,552034
Bosnia and Herzegovina,70,200,263785,1,98040
Botswana,72,200,273141.571428571,1,172946
Bouvet Island,74,200,862199.214285714,1,254320
Brazil,76,200,243657.214285714,1,200726
Brunei Darussalam,96,200,333275.571428571,1,195000
Bulgaria,100,200,267084.785714286,1,109306
Burkina Faso,854,200,355205.714285714,1,182148
Cambodia,116,200,307847.428571429,1,716466
Cameroon,120,200,277601.285714286,1,184470
Canada,124,200,467796.928571429,1,207862
Chile,152,200,337342.357142857,1,200208
China,156,200,287767.428571429,1,926994
Christmas Island,162,200,199290.428571429,1,45000
Colombia,170,200,199290.428571429,1,182320
Congo,178,200,733142.857142857,1,260494
Costa Rica,188,200,334168.785714286,1,17716
Curacao,599,200,477081.357142857,1,200294
Croatia,191,200,384301.214285714,1,123840
Cuba,192,200,310302.785714286,1,223550
Cyprus,196,200,420915.571428572,1,130634
Czech Republic,203,200,339796.214285714,1,110424
Denmark,208,200,570865.071428571,1,78260
Djibouti,262,200,666064.571428571,1,131838
Dominica,212,200,429879.714285714,1,274684
Dominican Republic,214,200,277809.857142857,1,203390
Ecuador,218,200,260336.642857143,1,182234
Egypt,818,200,197214.5,1,96234
El Salvador,222,200,294892.428571429,1,197370
Equatorial Guinea,226,200,455739.428571429,1,163974
Estonia,233,200,384710.5,1,143200
Ethiopia,231,200,368963.571428571,1,198918
Fiji,242,200,293368.285714286,1,140060
Finland,246,200,495439.857142857,1,95116
France,250,200,498646.857142857,1,112144
French Polynesia,258,200,618503.857142857,1,1367056
French Southern Territories,260,200,467368.785714286,1,138000
Gabon,266,200,467368.785714286,1,140094
Gambia,270,200,211037.357142857,1,210528
Georgia,268,200,211037.357142857,1,117820
Germany,276,200,471581.714285714,1,111026
Ghana,288,200,283129.5,1,115068
Gibraltar,292,200,466667.785714286,1,125044
Greece,300,200,841550.571428571,1,123840
Guam,316,200,698505.642857143,1,410908
Guatemala,320,200,306517.857142857,1,184212
Guernsey,831,200,600256.285714286,1,141126
Guinea-Bissau,624,200,355608.357142857,1,180000
Guyana,328,200,355608.357142857,1,237876
Haiti,332,200,490432.142857143,1,26574
Honduras,340,200,293975.928571429,1,81700
Hong Kong,344,200,567559.071428572,1,164550
Hungary,348,200,300322.071428571,1,144824
Iceland,352,200,645461.928571429,1,397062
India,356,200,171689.571428571,1,0
Indonesia,360,200,237497.357142857,1,545928
Iran,364,200,249390.642857143,1,83447
Iraq,368,200,263294.428571429,1,67000
Ireland,372,200,510115.357142857,1,132440
Isle of Man,833,200,484214.714285714,1,59254
Israel,376,200,567144,1,202530
Italy,380,200,458117.642857143,1,90214
Ivory Coast,225,200,382680.928571429,1,140982
Jamaica,388,200,334489.714285714,1,182901
Japan,392,200,567739.142857143,1,128202
Jersey,832,200,605934.357142857,1,138267
Jordan,400,200,346089.928571428,1,146360
Kazakhstan,398,200,218372.357142857,1,139480
Kenya,404,200,254710.285714286,1,89433
Kosovo,383,200,196788.285714286,1,96087
Kuwait,414,200,363516.571428571,1,150759
Kyrgyzstan,417,200,186573.857142857,1,137881
Latvia,428,200,358348.714285714,1,88695
Lebanon,422,200,489924,1,160435
Liberia,430,200,639694.071428572,1,180181
Libyan Arab Jamahiriya,434,200,364046.714285714,1,120000
Liechtenstein,438,200,689253.214285714,1,118460
Lithuania,440,200,322254.5,1,124085
Luxembourg,442,200,570245.428571429,1,112315
Macao,446,200,472336.214285714,1,89000
Madagascar,450,200,203125,1,571085
Malawi,454,200,341864.928571429,1,152676
Malaysia,458,200,240084.857142857,1,272339
Maldives,462,200,407656.785714286,1,72880
Malta,470,200,459226.428571429,1,87116
Mayotte,175,200,571403.357142857,1,394738
Mexico,484,200,250154.142857143,1,205728
"Moldova, Republic of",498,200,226886.142857143,1,126064
Monaco,492,200,843102.571428571,1,108035
Mongolia,496,200,247870.357142857,1,61222
Montenegro,499,200,274164.928571429,1,123268
Morocco,504,200,228834.071428571,1,198760
Myanmar,104,200,253414.571428571,1,170000
Nepal,524,200,176007.714285714,1,76000
Netherlands,528,200,525380,1,91429
New Caledonia,540,200,687349.714285714,1,70000
New Zealand,554,200,488953.285714286,1,668667
Nicaragua,558,200,284314.357142857,1,262063
Niger,562,200,389757,1,145940
Nigeria,566,200,226267.642857143,1,145940
North Macedonia,807,200,228418.857142857,1,168695
Norway,578,200,656362.357142857,1,126518
Oman,512,200,341973.642857143,1,47220
Pakistan,586,200,158320.285714286,1,49000
Palau,585,200,335518.785714286,1,18999
"Palestinian Territory, Occupied",275,200,365380.714285714,1,163163
Panama,591,200,360816.428571429,1,187795
Papua New Guinea,598,200,557644.714285714,1,831685
Paraguay,600,200,211869.142857143,1,246961
Peru,604,200,215310.642857143,1,18595
Philippines,608,200,272584.285714286,1,508026
Poland,616,200,308719.071428571,1,121809
Portugal,620,200,327867.142857143,1,112315
Puerto Rico,630,200,461120,1,163779
Qatar,634,200,443634.714285714,1,38131
Republic Of Congo,242,200,589245.928571429,1,173001
Romania,642,200,257319.928571429,1,109809
Russia,643,200,270512.071428571,1,112871
Rwanda,646,200,231753.285714286,1,129426
"Saint Helena, Ascension and Tristan da Cunha",654,200,442000.857142857,1,40000
Saint Vincent and the Grenadines,670,200,432595.428571429,1,257418
San Marino,674,200,456860.214285714,1,417250
Saudi Arabia,682,200,456860.214285714,1,136931
Senegal,686,200,370000.5,1,280528
Serbia,688,200,259872.142857143,1,124094
Seychelles,690,200,457590.785714286,1,179124
Singapore,702,200,504937.142857143,1,221805
Slovakia,703,200,333929.571428571,1,89000
Somalia,706,200,238622.357142857,1,120000
South Africa,710,200,312087.5,1,200394
South Korea,82,200,518251.571428571,1,279659
Spain,724,200,375186.428571429,1,112315
Sri Lanka,144,200,192269.571428571,1,27816
Sudan,736,200,287927.928571429,1,75000
Suriname,740,200,339728,1,269876
Sweden,752,200,496201.142857143,1,100479
Switzerland,756,200,831181.5,1,109157
Syrian Arab Republic,760,200,191853.571428571,1,117600
Taiwan,158,200,428253.357142857,1,261890
Tajikistan,762,200,207386.571428571,1,80000
"Tanzania, United Republic of",834,200,246068.642857143,1,139656
Thailand,764,200,290440,1,203573
Timor-Leste,626,200,395662.071428571,1,120000
Trinidad and Tobago,780,200,367291.928571429,1,315379
Tunisia,788,200,190289.285714286,1,140202
Turkey,792,200,216571.928571429,1,124075
Turkmenistan,795,200,930738.714285714,1,78000
Uganda,800,200,251285,1,112334
Ukraine,804,200,220766.785714286,1,112315
United Arab Emirates,784,200,442006.428571429,1,337871
United Kingdom,826,200,467165.857142857,1,108817
United States Of America,840,200,488024.357142857,1,246961
Uruguay,858,200,352158.142857143,1,130220
Uzbekistan,860,200,201038.785714286,1,168755
Vanuatu,548,200,538029.714285714,1,40000
Venezuela,862,200,267362.857142857,1,272598
Vietnam,704,200,233321.071428571,1,198775
Yemen,887,200,355795.785714286,1,0
Zambia,894,200,250174.071428571,1,144491
Zimbabwe,716,200,311196.571428571,1,195599
Afghanistan,4,70,75431.15,2,39400
Aland Islands,248,70,179595.025,2,418010
Albania,8,70,85893.725,2,125201
Algeria,12,70,68736.225,2,101874
Andorra,20,70,148769.95,2,206880
Angola,24,70,179003.75,2,111254
Argentina,32,70,81516.325,2,278260
Armenia,51,70,85431.1,2,97962
Aruba,533,70,188613.075,2,16820
Australia,36,70,177955.725,2,62890
Austria,40,70,181196.575,2,98606
Azerbaijan,31,70,75425.05,2,101659
Bahamas,44,70,203479.25,2,236587
Bahrain,48,70,142063.925,2,57901
Bangladesh,50,70,72202.225,2,179036
Barbados,52,70,205274.35,2,180061
Belarus,112,70,79568.85,2,110818
Belgium,56,70,172989.525,2,118558
Belize,84,70,115616.1,2,142518
Bermuda,60,70,338185.025,2,109374
Bhutan,64,70,100485.1,2,130788
Bolivia,68,70,89894.575,2,337034
Bosnia and Herzegovina,70,70,92324.75,2,83040
Botswana,72,70,95599.55,2,157946
Bouvet Island,74,70,301769.725,2,239320
Brazil,76,70,85280.025,2,185726
Brunei Darussalam,96,70,116646.45,2,180000
Bulgaria,100,70,93479.675,2,94306
Burkina Faso,854,70,124322,2,167148
Cambodia,116,70,107746.6,2,701466
Cameroon,120,70,97160.45,2,169470
Canada,124,70,163728.925,2,192862
Chile,152,70,118069.825,2,185208
China,156,70,100718.6,2,911994
Christmas Island,162,70,69751.65,2,30000
Colombia,170,70,69751.65,2,167320
Congo,178,70,256600,2,245494
Costa Rica,188,70,116959.075,2,2716
Curacao,599,70,166978.475,2,185294
Croatia,191,70,134505.425,2,108840
Cuba,192,70,108605.975,2,208550
Cyprus,196,70,147320.45,2,115634
Czech Republic,203,70,118928.675,2,95424
Denmark,208,70,199802.775,2,63260
Djibouti,262,70,233122.6,2,116838
Dominica,212,70,150457.9,2,259684
Dominican Republic,214,70,97233.45,2,188390
Ecuador,218,70,91117.825,2,167234
Egypt,818,70,69025.075,2,81234
El Salvador,222,70,103212.35,2,182370
Equatorial Guinea,226,70,159508.8,2,148974
Estonia,233,70,134648.675,2,128200
Ethiopia,231,70,129137.25,2,183918
Fiji,242,70,102678.9,2,125060
Finland,246,70,173403.95,2,80116
France,250,70,174526.4,2,97144
French Polynesia,258,70,216476.35,2,1352056
French Southern Territories,260,70,163579.075,2,123000
Gabon,266,70,163579.075,2,125094
Gambia,270,70,73863.075,2,195528
Georgia,268,70,73863.075,2,102820
Germany,276,70,165053.6,2,96026
Ghana,288,70,99095.325,2,100068
Gibraltar,292,70,163333.725,2,110044
Greece,300,70,294542.7,2,108840
Guam,316,70,244476.975,2,395908
Guatemala,320,70,107281.25,2,169212
Guernsey,831,70,210089.7,2,126126
Guinea-Bissau,624,70,124462.925,2,165000
Guyana,328,70,124462.925,2,222876
Haiti,332,70,171651.25,2,11574
Honduras,340,70,102891.575,2,66700
Hong Kong,344,70,198645.675,2,149550
Hungary,348,70,105112.725,2,129824
Iceland,352,70,225911.675,2,382062
India,356,70,60091.35,2,-15000
Indonesia,360,70,83124.075,2,530928
Iran,364,70,87286.725,2,68447
Iraq,368,70,92153.05,2,52000
Ireland,372,70,178540.375,2,117440
Isle of Man,833,70,169475.15,2,44254
Israel,376,70,198500.4,2,187530
Italy,380,70,160341.175,2,75214
Ivory Coast,225,70,133938.325,2,125982
Jamaica,388,70,117071.4,2,167901
Japan,392,70,198708.7,2,113202
Jersey,832,70,212077.025,2,123267
Jordan,400,70,121131.475,2,131360
Kazakhstan,398,70,76430.325,2,124480
Kenya,404,70,89148.6,2,74433
Kosovo,383,70,68875.9,2,81087
Kuwait,414,70,127230.8,2,135759
Kyrgyzstan,417,70,65300.85,2,122881
Latvia,428,70,125422.05,2,73695
Lebanon,422,70,171473.4,2,145435
Liberia,430,70,223892.925,2,165181
Libyan Arab Jamahiriya,434,70,127416.35,2,105000
Liechtenstein,438,70,241238.625,2,103460
Lithuania,440,70,112789.075,2,109085
Luxembourg,442,70,199585.9,2,97315
Macao,446,70,165317.675,2,74000
Madagascar,450,70,71093.75,2,556085
Malawi,454,70,119652.725,2,137676
Malaysia,458,70,84029.7,2,257339
Maldives,462,70,142679.875,2,57880
Malta,470,70,160729.25,2,72116
Mayotte,175,70,199991.175,2,379738
Mexico,484,70,87553.95,2,190728
"Moldova, Republic of",498,70,79410.15,2,111064
Monaco,492,70,295085.9,2,93035
Mongolia,496,70,86754.625,2,46222
